"","X","cases","adjusted_year","YearN","ISO_A0","full_name","continent","population_total","mean_fitted","dis_mean","dis_variance","dis_0.025","dis_0.975","dis_0.05","dis_0.95","dis_time","dis_all","continentID","countryID","region_join","country_join","global_post_mean","global_post_sd","region_post_mean","region_post_sd","country_post_mean","country_post_sd","total_post_mean","total_post_sd","post_variance"
"944",944,2585,1994,5,"LAO","Lao People's Democratic Republic","Asia",4809220,53.7532601065634,0.733275844543418,0.47523353076131,-0.390824763912098,1.87973015038953,-0.20494318566856,1.69683089354744,0.733275844543418,2.13927402763782,1,28,"Asia_5","LAO_5",-0.00076459591001074,0.0150544821459418,-0.0117377300575488,0.395944663942751,0.74084155087442,0.567339339562265,0.728339224906861,0.978338485650958,0.95714619250581
"945",945,9176,2002,13,"LAO","Lao People's Democratic Republic","Asia",5610889,163.545354977411,0.365142250192828,0.439070703428487,-0.799775162257594,1.38647011579745,-0.622864333562711,1.20814229494079,0.365142250192828,1.77114043328723,1,28,"Asia_13","LAO_13",0.000808354218252497,0.015481660797604,0.0721148943468062,0.3732787442388,0.28527438698128,0.544412953049147,0.358197635546338,0.933173358085551,0.870812516240665
"946",946,7804,2009,20,"LAO","Lao People's Democratic Republic","Asia",6241642,125.038139561619,0.00675494726151482,0.426458784227943,-0.951608140622173,1.20854440206554,-0.775744576668045,1.03335819548896,0.00675494726151482,1.41275313035592,1,28,"Asia_20","LAO_20",-2.59210422780573e-05,0.0150943546118229,-0.123624048401036,0.369314689829063,0.129172755851004,0.538973184773571,0.00552278640769038,0.923382229214457,0.852634741229061
"947",947,10146,2012,23,"LAO","Lao People's Democratic Republic","Asia",6518978,155.641573000847,0.176957917432163,0.431813740048211,-0.585852118417029,1.58673264382164,-0.409509575519359,1.41002340403533,0.176957917432163,1.58295610052657,1,28,"Asia_23","LAO_23",-0.000160364469976264,0.015755251747035,-0.320081673974941,0.371594720031509,0.496694173027619,0.540481038947755,0.176452134582702,0.927831010726299,0.860870384465385
"948",948,1340,2021,32,"LAO","Lao People's Democratic Republic","Asia",7453194,17.9942252700506,-2.16940488301605,0.581752321991869,-2.5188543962252,0.031734839028308,-2.30945940753629,-0.172726813126168,-2.16940488301605,-0.763406699921652,1,28,"Asia_32","LAO_32",-0.00170686246671241,0.0157966219740494,-0.927678502889443,0.424368875425534,-1.23318618265042,0.63146335946487,-2.16257154800658,1.07162885686445,1.14838840686462
"949",949,3411,1997,8,"LAO","Lao People's Democratic Republic","Asia",5152011,66.2170265773768,-0.0352461568355467,0.445912611606941,-1.11739755570686,1.08513872684852,-0.938065632774642,0.906584088266358,-0.0352461568355467,1.37075202625886,1,28,"Asia_8","LAO_8",0.000795015525876561,0.0154192915137868,-0.0201426333638721,0.387715921386049,-0.0205492714344644,0.547234742900385,-0.0398968892724599,0.950369955800221,0.903203052887714
"950",950,2507,1999,10,"LAO","Lao People's Democratic Republic","Asia",5340784,46.954731405341,-0.699226119495449,0.446414930038886,-1.58521572500435,0.617286155695562,-1.40533081202017,0.439303209393008,-0.699226119495449,0.706772063598953,1,28,"Asia_10","LAO_10",-0.000511614126530925,0.0151041730280182,-0.21804655672652,0.382475595210826,-0.489694367710409,0.54526191769695,-0.70825253856346,0.942841685935794,0.888950444738251
"951",951,32084,2023,34,"LAO","Lao People's Democratic Republic","Asia",7664993,418.582319819502,0.728862287492217,0.942262467157438,-1.30880056164545,2.05952005570317,-1.03599090052561,1.78646641735494,0.728862287492217,2.13486047058662,1,28,"Asia_34","LAO_34",0.000870231879026504,0.0154078877382705,0.35608268935885,0.477957545324006,0.376800976525867,0.837399479172767,0.733753897763744,1.33076491223504,1.77093525163594
"952",952,44250,2013,24,"LAO","Lao People's Democratic Republic","Asia",6611385,669.296150095132,1.64199227629447,0.434025582197909,0.36528446546488,2.54236843846592,0.541023342234924,2.36432708983699,1.64199227629447,3.04799045938887,1,28,"Asia_24","LAO_24",0.000109723488673332,0.0151436451407115,0.193888604567259,0.375520483452602,1.44915243398357,0.543460640443189,1.6431507620395,0.934124769036502,0.872589084127498
"953",953,60,2023,34,"LCA","Saint Lucia","Caribbean",179285,33.9328476986549,-0.0286405074064471,0.965420539465585,-2.35057860730982,1.05607806306584,-2.07639212166728,0.778238756593749,-0.0286405074064471,-0.529882454634459,2,29,"Caribbean_34","LCA_34",0.000870231879026504,0.0154078877382705,0.621281928258674,0.482686420898029,-0.66332426526688,0.863064329553164,-0.0411721051291801,1.36115863818946,1.85275283831779
"954",954,15,2022,33,"LCA","Saint Lucia","Caribbean",178781,8.87040114375752,-1.46285327472363,0.767503299189236,-2.19439009831155,0.798985763961796,-1.95227283871702,0.555835908912727,-1.46285327472363,-1.96409522195165,2,29,"Caribbean_33","LCA_33",0.000571073875941391,0.0155095497867018,-0.768606173518845,0.452716191275452,-0.705806601037595,0.75314459110463,-1.4738417006805,1.22137033216678,1.4917454882972
"955",955,18,2009,20,"LCA","Saint Lucia","Caribbean",169869,11.0276949511956,-1.02211513190127,0.492969825392197,-1.63199283608938,0.715280254141516,-1.440678132811,0.525462006693818,-1.02211513190127,-1.52335707912928,2,29,"Caribbean_20","LCA_20",-2.59210422780573e-05,0.0150943546118229,-0.569535851414721,0.388678548022334,-0.459693277622261,0.584087782355548,-1.02925505007926,0.987860684989705,0.975868732948329
"956",956,39,2007,18,"LCA","Saint Lucia","Caribbean",167758,23.2755266703346,0.105871512834931,0.492803023158359,-0.28750295474035,2.02554124164052,-0.0995589697994007,1.83783177397744,0.105871512834931,-0.395370434393081,2,29,"Caribbean_18","LCA_18",-0.000118059491313606,0.0153085410866821,-0.767333892788957,0.399174533787129,0.872031634906789,0.572903880185095,0.104579682626519,0.987386955058905,0.974932999020496
"957",957,65,1996,7,"LCA","Saint Lucia","Caribbean",150436,42.8161066114349,2.79989964007228,0.533049738003072,0.876080937474891,3.30969887284146,1.07391876770388,3.11245028337299,2.79989964007228,2.29865769284427,2,29,"Caribbean_7","LCA_7",-0.000367806475760624,0.0154299868960051,0.708519303914724,0.401553711174905,2.09278172269079,0.597916568863834,2.80093322012975,1.01490026693474,1.03002255182421
"958",958,1,2005,16,"LCA","Saint Lucia","Caribbean",165450,1.36240819203032,-2.51788870185769,0.799678447749089,-3.13046674109647,0.0352382948073254,-2.87331884785259,-0.220565027076178,-2.51788870185769,-3.0191306490857,2,29,"Caribbean_16","LCA_16",-0.000181606455788469,0.0155828850056923,-0.966685402587118,0.415774874769525,-1.55476158241005,0.801992429917246,-2.52162859145296,1.23335018969246,1.52115269041444
"959",959,5,2003,14,"LCA","Saint Lucia","Caribbean",162976,3.64851575336479,-1.00785061764233,0.595073256529803,-2.21491382447624,0.430639938534353,-1.99975915032662,0.21666026261091,-1.00785061764233,-1.50909256487034,2,29,"Caribbean_14","LCA_14",-0.000310837885997255,0.0155374473311443,-0.115815828653853,0.398281242382556,-0.895159331684535,0.670426534488317,-1.01128599822438,1.08424522420202,1.17558770620488
"960",960,0,1992,3,"LCA","Saint Lucia","Caribbean",141617,0.612196552983995,-1.08664899841713,1.33562310159135,-3.05461150349573,1.14969444115072,-2.7130182605103,0.810769939063206,-1.08664899841713,-1.58789094564514,2,29,"Caribbean_3","LCA_3",-0.00049220025874121,0.0153536386397756,-0.134250759619157,0.463318466161443,-0.971682632986782,1.04796580872996,-1.10642559286468,1.52663791353118,2.33062331903082
"961",961,0,1994,5,"LCA","Saint Lucia","Caribbean",145890,0.299487139867379,-2.52646007438908,1.68928708599175,-2.73976276601175,2.00060620942037,-2.35587380915471,1.61742871269314,-2.52646007438908,-3.0277020216171,2,29,"Caribbean_5","LCA_5",-0.00076459591001074,0.0150544821459418,-2.15029360268782,0.509417130132266,-0.368890985561889,1.1951885361703,-2.51994918415972,1.71966014844851,2.95723102616194
"962",962,66,2017,28,"LCA","Saint Lucia","Caribbean",176342,37.6162087563825,-0.316234262185394,0.46417865415028,-0.811074315138658,1.44517880246576,-0.626907478419197,1.2628424026198,-0.316234262185394,-0.817476209413406,2,29,"Caribbean_28","LCA_28",-0.000492307450451377,0.014982491252999,-0.637676647183164,0.385460510629938,0.317393180690539,0.559645999088067,-0.320775773943077,0.960089000971004,0.9217708897855
"963",963,11,2004,15,"LCA","Saint Lucia","Caribbean",164239,7.02465201860792,-0.496209380054133,0.537605798001001,-1.32181403623445,1.14301469271313,-1.12039307669096,0.944401772157344,-0.496209380054133,-0.997451327282145,2,29,"Caribbean_15","LCA_15",-0.00096415156903204,0.0160101319125049,-0.409155936428254,0.402030867697741,-0.0855992021896645,0.616935985983729,-0.49571929018695,1.03497698559397,1.07117736070919
"964",964,20,2019,30,"LCA","Saint Lucia","Caribbean",177661,12.0520072531366,-1.36709753424251,0.503132785119267,-2.94760719729124,-0.574552335122495,-2.75596080082079,-0.768156127273487,-1.36709753424251,-1.86833948147053,2,29,"Caribbean_30","LCA_30",0.000569657553571704,0.0153371038535964,0.39291372826975,0.392774813368567,-1.76664450096717,0.598533412764449,-1.37316111514385,1.00664532998661,1.01333482038385
"965",965,30,2006,17,"LCA","Saint Lucia","Caribbean",166639,17.9628494905546,0.0528415324582061,0.503449307611113,-0.0850787934531674,2.25446346070868,0.104885183998296,2.06451820193012,0.0528415324582061,-0.448400414769806,2,29,"Caribbean_17","LCA_17",0.000159348654032088,0.0152672962532426,-1.03352432360272,0.403095062787946,1.08390183491742,0.574892926718,0.0505368599687401,0.993255285759189,0.986556062688567
"966",966,196,2016,27,"LCA","Saint Lucia","Caribbean",175646,111.894049915815,0.752701367439135,0.451376011627408,-1.1829877235423,1.03792619943409,-1.00311780055922,0.856952075013456,0.752701367439135,0.251459420211123,2,29,"Caribbean_27","LCA_27",0.000442503599878118,0.0151060676294404,0.822292336904742,0.380239522280648,-0.075136164193345,0.54967920166084,0.747598676311276,0.945024791570928,0.893071856683676
"967",967,4,1991,2,"LCA","Saint Lucia","Caribbean",139520,2.86470518468184,1.09346455677086,1.00753141163371,-0.817875989711313,2.69902610372372,-0.533466983734674,2.41386356801694,1.09346455677086,0.59222260954285,2,29,"Caribbean_2","LCA_2",7.62837141671729e-05,0.0157543393751146,0.160267335277909,0.481125996023106,0.937528720678973,0.870008711532523,1.09787233967105,1.36688904693074,1.86838566661924
"968",968,74,2010,21,"LCA","Saint Lucia","Caribbean",170906,43.8525229646543,0.222430924640948,0.456311280007923,-1.98077977106393,0.256146876278992,-1.79871422863847,0.0748226089706436,0.222430924640948,-0.278811022587064,2,29,"Caribbean_21","LCA_21",-0.000152221839666277,0.0151735566137908,1.08349661714126,0.384481610031512,-0.866057458862037,0.559897394354683,0.217286936439552,0.959552560999985,0.92074111732163
"969",969,90,2018,29,"LCA","Saint Lucia","Caribbean",177017,50.8607092760072,0.0313822422006044,0.467996740781934,-0.231382313255881,2.02750377374553,-0.0472807425509145,1.84468636282822,0.0313822422006044,-0.469859705027407,2,29,"Caribbean_29","LCA_29",-0.000696356353461392,0.0156161594057476,-0.866696683834407,0.391067286430103,0.89282890363127,0.5653650680857,0.0254358634434014,0.972048513921551,0.944878313417096
"970",970,0,2000,11,"LCA","Saint Lucia","Caribbean",158616,1.01956997218691,-1.96142950614786,0.904579750462207,-4.0163064779719,-0.569776254471552,-3.73620554695786,-0.847987199865403,-1.96142950614786,-2.46267145337587,2,29,"Caribbean_11","LCA_11",0.000262975453026007,0.0152743073244148,0.329098813812917,0.393965756641794,-2.29599389530476,0.874151990273659,-1.96663210603882,1.28339205423987,1.64709516488603
"971",971,11,1997,8,"LCA","Saint Lucia","Caribbean",152569,7.19947360950662,0.786409197695632,0.589430417797984,-0.315998033558083,2.26984039775726,-0.107937307336064,2.05833731376134,0.786409197695632,0.285167250467621,2,29,"Caribbean_8","LCA_8",0.000795015525876561,0.0154192915137868,-0.182297790741779,0.41769275954609,0.967291377633719,0.646445283874218,0.785788602417817,1.0795573349341,1.16544403941001
"972",972,10,2012,23,"LCA","Saint Lucia","Caribbean",172587,6.50867574208975,-1.96949885423671,0.516398182025501,-2.64206471880799,-0.214278154324628,-2.44496459410754,-0.41126193760802,-1.96949885423671,-2.47074080146472,2,29,"Caribbean_23","LCA_23",-0.000160364469976264,0.015755251747035,-0.542918641783285,0.385820070096471,-1.43203956331445,0.607962928594283,-1.97511856956771,1.00953825043779,1.01916747909699
"973",973,39,2021,32,"LCA","Saint Lucia","Caribbean",178522,22.0895331269477,-0.603155671223122,0.616166402630051,-1.19587244914042,1.4334215535261,-0.98010055799266,1.22267255797396,-0.603155671223122,-1.10439761845113,2,29,"Caribbean_32","LCA_32",-0.00170686246671241,0.0157966219740494,-0.718381547016631,0.434044209759071,0.111015961382666,0.657195484228196,-0.609072448100677,1.10703631596132,1.2255294048572
"974",974,234,2013,24,"LCA","Saint Lucia","Caribbean",173369,135.092587663241,1.01917312443121,0.453978267173283,-0.549409951528276,1.6703928095541,-0.36994116283911,1.48920819648061,1.01917312443121,0.517931177203203,2,29,"Caribbean_24","LCA_24",0.000109723488673332,0.0151436451407115,0.453282427998716,0.387046009309006,0.562336703677619,0.552127871746712,1.01572885516501,0.95431752619643,0.910721940805674
"975",975,2,1990,1,"LCA","Saint Lucia","Caribbean",137857,1.80188867792459,0.738598228728458,1.24974661692408,-1.97222061805586,1.98208592065089,-1.6531167031571,1.66109407890617,0.738598228728458,0.237356281500447,2,29,"Caribbean_1","LCA_1",0.000641663897469316,0.0152185065,0.739681124140294,0.513240365517383,0.00127329216429618,0.98618301165914,0.741596080202059,1.51464188367652,2.29414003578717
"976",976,0,1998,9,"LCA","Saint Lucia","Caribbean",154677,1.07858027661421,-1.53605165153713,0.900146513947943,-4.10127750897382,-0.679336960059716,-3.82479883700038,-0.957200789569962,-1.53605165153713,-2.03729359876515,2,29,"Caribbean_9","LCA_9",0.000918602648800626,0.016130395513665,0.857876086697423,0.40981871223973,-2.39424612500519,0.847470622184435,-1.53545143565896,1.27341972993783,1.62159780859493
"977",977,292,2001,12,"LCA","Saint Lucia","Caribbean",160237,181.651114341045,3.33638447903947,0.479294540213903,1.60245443599876,3.89481208061267,1.78765230481464,3.70766657375188,3.33638447903947,2.83514253181146,2,29,"Caribbean_12","LCA_12",0.000379649059304605,0.0155343522927636,0.585815751357026,0.394844688792946,2.75228783253048,0.575301114178299,3.33848323294681,0.985680155264009,0.97156536848128
"978",978,3,1999,10,"LCA","Saint Lucia","Caribbean",156702,2.51849768338404,-0.694716325894562,0.669544013254455,-2.33697854481358,0.512445597404811,-2.10607456076308,0.281372930313157,-0.694716325894562,-1.19595827312257,2,29,"Caribbean_10","LCA_10",-0.000511614126530925,0.0151041730280182,0.222174388264705,0.397936146616341,-0.904086048891785,0.709869630359448,-0.682423274753611,1.12290995000381,1.26092675581755
"979",979,52,1995,6,"LCA","Saint Lucia","Caribbean",148208,35.1774000926923,2.81910452360679,0.554203145498435,-0.545461258225433,1.94951218394035,-0.345558779064269,1.74457604238884,2.81910452360679,2.31786257637878,2,29,"Caribbean_6","LCA_6",0.00166647035553105,0.0159752092719274,2.12627234191545,0.408908148206487,0.689088327490495,0.621208597582306,2.81702713976147,1.04609195506072,1.09430837844276
"980",980,167,2014,25,"LCA","Saint Lucia","Caribbean",174138,96.2294725067327,0.624130913736856,0.453323225105962,-1.25038103227849,0.971099825671458,-1.07064884796975,0.789903576673387,0.624130913736856,0.122888966508845,2,29,"Caribbean_25","LCA_25",0.000567958358517172,0.0156066816116153,0.765218056775776,0.380572678752922,-0.148181674414075,0.551052884280335,0.617604340720218,0.947232244644872,0.897248925294962
"981",981,0,1993,4,"LCA","Saint Lucia","Caribbean",143726,0.363698719538557,-1.98395697336875,1.51999371163156,-2.74290957207963,1.77171369920503,-2.37691354868082,1.4071655057061,-1.98395697336875,-2.48519892059676,2,29,"Caribbean_4","LCA_4",-0.00031759912988853,0.0159342624010053,-1.49765379238684,0.47896613044304,-0.475619892932931,1.13445371746203,-1.97359128444965,1.62935411030608,2.65479481677131
"982",982,1318,2020,31,"LCA","Saint Lucia","Caribbean",178250,738.966003465342,2.84199040374553,0.510247088582116,1.30412760566698,3.67081933134271,1.49783420819287,3.48027119771986,2.84199040374553,2.34074845651752,2,29,"Caribbean_31","LCA_31",-0.000991699508948108,0.0157658830251227,0.353190344732312,0.399593754192191,2.48560091580335,0.592538751953724,2.83779956102671,1.00789838917104,1.01585916289357
"983",983,757,2011,22,"LCA","Saint Lucia","Caribbean",171801,440.502200950066,2.3992808038949,0.448246219047971,0.267955326969809,2.47418830675202,0.447650821449244,2.29542585756397,2.3992808038949,1.89803885666689,2,29,"Caribbean_22","LCA_22",-6.89116478899139e-05,0.01509266263608,1.02380536120001,0.384822070476981,1.37227345196648,0.547656497204346,2.3960099015186,0.947571230317407,0.897891236525244
"984",984,25,2015,26,"LCA","Saint Lucia","Caribbean",174905,14.9082948513921,-1.28107835366848,0.475889634125761,-2.26618697322666,0.0379427865198632,-2.07933752993863,-0.149425919972198,-1.28107835366848,-1.78232030089649,2,29,"Caribbean_26","LCA_26",-9.2820054407753e-06,0.0152220536094511,-0.172646238598673,0.380692998875778,-1.11330384375355,0.570681963889097,-1.28595936435766,0.966597016374326,0.934309792063749
"985",985,51,2002,13,"LCA","Saint Lucia","Caribbean",161641,31.5908785271601,1.39927895052145,0.486685877243344,-0.321385826354496,1.99726210761655,-0.134281169937241,1.80782295024472,1.39927895052145,0.898037003293443,2,29,"Caribbean_13","LCA_13",0.000808354218252497,0.015481660797604,0.568790272599213,0.393608731892848,0.831628221194618,0.574297182041507,1.40122684801208,0.983387574731959,0.967051122137205
"986",986,98,2008,19,"LCA","Saint Lucia","Caribbean",168808,58.0212343062031,0.832792931359707,0.461597089855822,-0.0533330910848774,2.18940147567196,0.129002451876506,2.00739651392583,0.832792931359707,0.331550984131695,2,29,"Caribbean_19","LCA_19",0.000374087542904336,0.0152505113875861,-0.239446831031465,0.384405362097383,1.06968699361608,0.556017338529952,0.830614250127516,0.955673212014921,0.913311288162916
"987",987,1350,1990,1,"LKA","Sri Lanka","Asia",16352458,8.25657619569344,0.677051083644131,0.987655032737076,-1.0390034597825,2.37555709477504,-0.761746114878585,2.09950636106799,0.677051083644131,1.59932339799068,1,30,"Asia_1","LKA_1",0.000641663897469316,0.0152185065,0.00736922203489262,0.500383359017464,0.67876441202529,0.853853218636299,0.686775297957652,1.36945508415376,1.87540722751459
"988",988,582,1994,5,"LKA","Sri Lanka","Asia",17275773,3.373307115444,-0.523318778669379,0.475735864407056,-1.64788017175694,0.624413389867705,-1.46226874097552,0.440967202428805,-0.523318778669379,0.39895353567717,1,30,"Asia_5","LKA_5",-0.00076459591001074,0.0150544821459418,-0.0117377300575488,0.395944663942751,-0.509668430063036,0.570481943052306,-0.522170756030595,0.981481089140999,0.963305128341402
"989",989,36120,2021,32,"LKA","Sri Lanka","Asia",22156000,163.027512556297,-0.689624502825921,0.581274980614002,-1.03844757899304,1.51066957904593,-0.829061838801493,1.3064363785193,-0.689624502825921,0.232647811520628,1,30,"Asia_32","LKA_32",-0.00170686246671241,0.0157966219740494,-0.927678502889443,0.424368875425534,0.234224172295194,0.627183194890405,-0.695161193060962,1.06734869228999,1.13923323093315
"990",990,45535,2014,25,"LKA","Sri Lanka","Asia",20778000,219.151787021092,-0.057253046466153,0.434854915858257,-0.817247220221385,1.36360516144984,-0.640478601300023,1.18598232134216,-0.057253046466153,0.865019267880396,1,30,"Asia_25","LKA_25",0.000567958358517172,0.0156066816116153,-0.326955783808262,0.374859356909119,0.266171120810036,0.536146505421461,-0.0602167046397085,0.926612543942195,0.858610806591027
"991",991,750,1993,4,"LKA","Sri Lanka","Asia",17025918,4.40792069686242,-0.144441160265598,0.525208641586279,-1.17360088469831,1.21426924205491,-0.978838780507063,1.02134067470459,-0.144441160265598,0.777831154080951,1,30,"Asia_4","LKA_4",-0.00031759912988853,0.0159342624010053,-0.159816483747986,0.415319908834891,0.0204406520224315,0.592691866198444,-0.139693430855443,1.02394603743434,1.04846548757749
"992",992,30450,2013,24,"LKA","Sri Lanka","Asia",20585000,147.926986186915,-0.330479042259542,0.433994805461037,-1.6078302033821,0.56914086821607,-1.43140120383318,0.391808998797074,-0.330479042259542,0.591793272087007,1,30,"Asia_24","LKA_24",0.000109723488673332,0.0151436451407115,0.193888604567259,0.375520483452602,-0.529087367157812,0.540968770080579,-0.33508903910188,0.931632898673892,0.867939857891518
"993",993,76689,2022,33,"LKA","Sri Lanka","Asia",22181000,345.744361326142,0.00524494057863185,0.705742509438802,-1.54154327092438,1.32489424632178,-1.30979767902725,1.09179185039615,0.00524494057863185,0.927517254925181,1,30,"Asia_33","LKA_33",0.000571073875941391,0.0155095497867018,0.11394121043768,0.439928742390216,-0.115535078259301,0.711567594095901,-0.00102279394567939,1.16700588627282,1.36190273859541
"994",994,96045,2019,30,"LKA","Sri Lanka","Asia",21803000,440.515661941158,0.371290125067883,0.457587149593773,-1.36629829800944,0.871275892519588,-1.18571033318426,0.688407837649956,0.371290125067883,1.29356243941443,1,30,"Asia_30","LKA_30",0.000569657553571704,0.0153371038535964,0.619994923727372,0.386374151512755,-0.252234475283635,0.553294273137028,0.368330105997308,0.955005528503379,0.912035559472019
"995",995,4749,2003,14,"LKA","Sri Lanka","Asia",19951521,23.8050804721761,-0.156474858374448,0.439169443551098,-1.04512952323168,1.13781494720745,-0.867128571432371,0.961098104020189,-0.156474858374448,0.765797455972101,1,30,"Asia_14","LKA_14",-0.000310837885997255,0.0155374473311443,-0.208355386054106,0.376155976331879,0.0554683565871263,0.546550829214663,-0.153197867352976,0.938244252877686,0.880302278058007
"996",996,33988,2010,21,"LKA","Sri Lanka","Asia",20879089,162.786562706413,0.289556748987511,0.427440655818525,-0.795272376163237,1.367924312666,-0.619330308582384,1.19232395941261,0.289556748987511,1.21182906333406,1,30,"Asia_21","LKA_21",-0.000152221839666277,0.0151735566137908,0.00349486924799589,0.371352398771514,0.282006393886104,0.540784871029726,0.285349041294434,0.927310826415031,0.859905368786528
"997",997,1298,1996,7,"LKA","Sri Lanka","Asia",17905018,7.25160400912059,-0.0578212772657581,0.458410884760785,-0.922476985130532,1.30158339022014,-0.74196549977405,1.12074205552073,-0.0578212772657581,0.864451037080791,1,30,"Asia_7","LKA_7",-0.000367806475760624,0.0154299868960051,-0.251371883171374,0.391351192487323,0.189239521074409,0.55175070602785,-0.0625001685727263,0.958531885411178,0.918783375349907
"998",998,656,1992,3,"LKA","Sri Lanka","Asia",16739284,3.92111394704406,-0.178837309453574,0.607236039527762,-1.03805651913219,1.55173098504306,-0.827175947411845,1.3423673928585,-0.178837309453574,0.743435004892975,1,30,"Asia_3","LKA_3",-0.00049220025874121,0.0153536386397756,-0.436310773075463,0.434573243934881,0.263934683787837,0.645051501486571,-0.172868289546367,1.09497838406123,1.19897766156134
"999",999,43783,2012,23,"LKA","Sri Lanka","Asia",21169458,206.822736102153,0.153485011661018,0.431787024760975,-0.609861752759149,1.56262476223754,-0.432941796058057,1.38650981303173,0.153485011661018,1.07575732600757,1,30,"Asia_23","LKA_23",-0.000160364469976264,0.015755251747035,-0.320081673974941,0.371594720031509,0.46682325635126,0.539772511174166,0.146581217906343,0.927122482952709,0.859556098396397
"1000",1000,35010,2009,20,"LKA","Sri Lanka","Asia",20756435,168.671328082312,0.542973446105072,0.426430196592939,-0.415724953551324,1.74432493917306,-0.239482283566937,1.56953290007497,0.542973446105072,1.46524576045162,1,30,"Asia_20","LKA_20",-2.59210422780573e-05,0.0150943546118229,-0.123624048401036,0.369314689829063,0.663578687147801,0.533940290893024,0.539928717704487,0.91834933533391,0.843365501708234
"1001",1001,5994,2005,16,"LKA","Sri Lanka","Asia",20216524,29.652699675948,-0.312428756780835,0.43840125680759,-1.56043722243071,0.616436148511882,-1.383072890618,0.440054587393383,-0.312428756780835,0.609843557565714,1,30,"Asia_16","LKA_16",-0.000181606455788469,0.0155828850056923,0.154303157186212,0.382666974060746,-0.463704098471031,0.546483651992238,-0.309582547740607,0.944733511058677,0.892521406917255
"1002",1002,51320,2018,29,"LKA","Sri Lanka","Asia",21670000,236.827868075851,-0.22128790946964,0.44099014351692,-1.28929468023383,0.906787896882355,-1.11010761123016,0.729152462881295,-0.22128790946964,0.700984404876909,1,30,"Asia_29","LKA_29",-0.000696356353461392,0.0156161594057476,-0.0351750365719555,0.379026933123791,-0.187418507336611,0.54130369003763,-0.223289900262028,0.935946782567168,0.875996379797834
"1003",1003,8931,2002,13,"LKA","Sri Lanka","Asia",19805752,45.0939493612809,0.658617355383509,0.439044229294233,-0.505937122330637,1.6802127367962,-0.329349167153839,1.50157733891328,0.658617355383509,1.58088966973006,1,30,"Asia_13","LKA_13",0.000808354218252497,0.015481660797604,0.0721148943468062,0.3732787442388,0.588350965056534,0.5489073975099,0.661274213621592,0.937667802546304,0.879220907932014
"1004",1004,7314,2007,18,"LKA","Sri Lanka","Asia",20492545,35.6950796240567,-0.554892034905685,0.426959514957006,-1.71440120186288,0.443363165188566,-1.53893223529902,0.268159734466402,-0.554892034905685,0.367380279440864,1,30,"Asia_18","LKA_18",-0.000118059491313606,0.0153085410866821,0.0803039802530005,0.367085798019821,-0.633619662795234,0.534047032263244,-0.553433742033547,0.916441371369747,0.839864787158063
"1005",1005,176272,2017,28,"LKA","Sri Lanka","Asia",21453000,821.665578152392,1.05628167583186,0.435104872497427,0.0296743472571489,2.21398491718494,0.208372611812525,2.03774325940994,1.05628167583186,1.97855399017841,1,30,"Asia_28","LKA_28",-0.000492307450451377,0.014982491252999,-0.0642171933922371,0.374270718889424,1.12000925338998,0.540768487751484,1.05529975254729,0.930021697893908,0.864940358553467
"1006",1006,88659,2023,34,"LKA","Sri Lanka","Asia",22037000,402.321707892549,0.094221800074858,0.941030866737331,-1.94044283857791,1.42502046798767,-1.66943188652336,1.15062642851798,0.094221800074858,1.01649411442141,1,30,"Asia_34","LKA_34",0.000870231879026504,0.0154078877382705,0.35608268935885,0.477957545324006,-0.267897641188411,0.838876274770382,0.0890552800494658,1.33224170783266,1.77486796808888
"1007",1007,27702,2015,26,"LKA","Sri Lanka","Asia",20970000,132.107078742735,-0.6544908655213,0.434632745783684,-1.77345698317234,0.408769318405578,-1.5961230368359,0.23147753174548,-0.6544908655213,0.267781448825249,1,30,"Asia_26","LKA_26",-9.2820054407753e-06,0.0152220536094511,0.0241888379902528,0.375433862029949,-0.681948701417283,0.544248337340534,-0.657769145432471,0.934904252979934,0.874045962239969
"1008",1008,1688,1999,10,"LKA","Sri Lanka","Asia",18944731,8.91327164625828,-0.400783757610305,0.446309530959718,-1.28532721971324,0.916812433507678,-1.10673016083167,0.737587281974801,-0.400783757610305,0.521488556736244,1,30,"Asia_10","LKA_10",-0.000511614126530925,0.0151041730280182,-0.21804655672652,0.382475595210826,-0.185545906114967,0.551133871666331,-0.404104076968018,0.948713639905175,0.900057570542127
"1009",1009,1048,1991,2,"LKA","Sri Lanka","Asia",16475354,6.36347211973706,0.366393867872774,0.743059914927433,-1.27300222911784,1.64194256626854,-1.03653803633125,1.40573848683426,0.366393867872774,1.28866618221932,1,30,"Asia_2","LKA_2",7.62837141671729e-05,0.0157543393751146,0.18359142957719,0.463462251221257,0.19140975695505,0.729636896520208,0.375077470246407,1.20885348711658,1.46132675331391
"1010",1010,15463,2004,15,"LKA","Sri Lanka","Asia",20087605,76.9792813768408,0.835756488693456,0.438917962392827,-0.222010739818991,1.95695559365086,-0.0435104846891062,1.78139612628734,0.835756488693456,1.75802880304001,1,30,"Asia_15","LKA_15",-0.00096415156903204,0.0160101319125049,-0.0343723626367902,0.379719447640101,0.87424510267574,0.54586830588985,0.838908588469918,0.941597885442456,0.886606577869705
