"","total_post_mean","year","continent","iso_a0","full_name","cases","dis_mean","intensity","post_variance","time_from_hi","join","access_to_electricity_percent_of_population","forest_area_percent_of_land_area","gini_index","individuals_using_the_internet_percent_of_population","life_expectancy_at_birth_total_years","people_using_safely_managed_drinking_water_services_percent_of_population","gdp_per_capita_ppp_constant_2021_international","population_ages_0_14_percent_of_total_population","poverty_headcount_ratio_at_2_15_a_day_2017_ppp_percent_of_population","fixed_broadband_subscriptions_per_100_people","average_precipitation_in_depth_mm_per_year","international_tourism_number_of_arrivals","international_tourism_number_of_departures","multidimensional_poverty_headcount_ratio_world_bank_percent_of_population","urban_population_percent_of_total_population","population_total","land_area_sqkm","annual_soi","cool_oni_avg","warm_oni_avg","cool_phase_months","neutral_phase_months","warm_phase_months","temp_anomaly","precip_anomaly","conflict_intensity","type_of_conflict","previous_dis"
"255",0.420094406765292,2006,"South America","BOL","Bolivia",7223,0.416860145157841,"expected",1.01680378977403,2,NA,76.211281,49.7481417889781,56.7,6.200671255,64.779,NA,6763.48658456261,36.3409478224762,12.5,0.184726,1146,521000,472000,NA,64.628,9521689,1083300,0.025,-0.181666666666667,0.265555555555556,3,5,4,0.300427783860101,-5.60960971699061e-07,0,NA,-0.431563972457084
"256",-0.799241529683814,2007,"South America","BOL","Bolivia",3178,-0.801049806987468,"low",1.01402837333529,3,NA,80.156567,49.5621009877227,54.5,10.49924432,65.027,NA,6949.49509173265,35.9581746841157,9.5,0.350786,1146,573000,526000,NA,65.082,9685960,1083300,0.266666666666667,-0.573055555555556,0.0547222222222222,6,5,1,-0.465963652398852,0.000344298700737353,0,NA,0.416860145157841
"257",2.10846798294777,2008,"South America","BOL","Bolivia",83849,2.10589197987836,"high",1.02482432787105,0,NA,84.674991,49.3760601864673,50.8,12.5,65.446,NA,7250.28113241161,35.5774800156225,8.3,0.805148,1146,594000,589000,NA,65.535,9850858,1083300,1.125,-0.682777777777778,0,8,4,0,0.137300520473055,0.000109211894192008,0,NA,-0.801049806987468
"258",-0.347744363193466,2009,"South America","BOL","Bolivia",9918,-0.349388438355759,"expected",1.02394635059356,1,NA,86.765597,49.1900193852119,49.2,16.8,65.88,NA,7366.39122764101,35.2058971373653,8.8,0.959778,1146,599000,518000,NA,65.984,10016275,1083300,0.166666666666667,-0.187777777777778,0.434166666666667,3,4,5,0.544247974289789,-0.00019218788090964,0,NA,2.10589197987836
"259",0.360562566711183,2010,"South America","BOL","Bolivia",26633,0.359561443562998,"expected",1.0366244553276,2,NA,87.9524154663086,49.0039785839564,NA,22.4,66.162,NA,7541.36773913648,34.8456919775029,NA,0.942298,1146,679000,604000,NA,66.43,10182345,1083300,0.908333333333333,-0.790277777777778,0.296666666666667,7,2,3,0.141289581192865,-0.000113906835192919,0,NA,-0.349388438355759
"260",0.79004445954779,2011,"South America","BOL","Bolivia",51694,0.789395095220286,"high",1.04189195723818,0,NA,88.335943,48.808503646266,46.1,30,66.534,NA,7801.82197888863,34.4884554717374,5.3,0.710624,1146,711000,775000,12.7,66.874,10348929,1083300,1.4,-0.784166666666667,0,10,2,0,0.156676162613763,0.000164078905880968,0,NA,0.359561443562998
"261",-0.774326016861707,2012,"South America","BOL","Bolivia",13050,-0.77479661558148,"low",1.0318598291343,1,NA,90.387375,48.6130287085756,46.6,35.34,66.705,NA,8066.86519740122,34.1377761349261,6.5,1.10983,1146,798000,788000,11.7,67.315,10515807,1083300,0.133333333333333,-0.180833333333333,0,3,9,0,0.395232706599764,-1.05872184374481e-05,0,NA,0.789395095220286
"262",0.266638646534688,2013,"South America","BOL","Bolivia",42736,0.265868940725065,"expected",1.03618160986818,2,NA,89.505686,48.4175537708853,47.6,36.99,67.021,NA,8475.83876007692,33.7908737768828,5.2,1.44251,1146,798000,837000,11,67.699,10682608,1083300,0.45,0,0,0,12,0,-0.147895942793951,0.000583858101486435,0,NA,-0.77479661558148
"263",0.272760003526137,2014,"South America","BOL","Bolivia",47512,0.273986417088746,"expected",1.05669679297633,3,NA,90.038729,48.2220788331949,47.8,34.6,67.163,NA,8796.49559521951,33.4329914731514,4.3,1.59263,1146,871000,932000,10.8,68.047,10848888,1083300,-0.133333333333333,0,0.108055555555556,0,10,2,0.462522217962476,0.000216798132492436,0,NA,0.265868940725065
"264",0.584614604501524,2015,"South America","BOL","Bolivia",68432,0.586092241967884,"high",1.03740179627716,0,NA,91.522822,48.0266038955045,46.7,37.49,67.318,NA,9079.79015096381,33.0737891966658,4.6,1.64281,1146,882000,965000,10.2,68.393,11014705,1083300,-0.791666666666667,0,1.42194444444444,0,1,11,0.683326432440015,-0.000311488476452521,0,NA,0.273986417088746
"265",-0.480265972232302,2016,"South America","BOL","Bolivia",23958,-0.47971088321536,"expected",1.06699490873186,1,NA,91.8,47.7713283485646,45.2,39.6975146,67.628,NA,9321.59170111635,32.7262090689656,5.6,2.57235,1146,961000,940000,11.4,68.738,11180020,1083300,-0.191666666666667,-0.256944444444444,0.595,5,3,4,0.312747666570875,5.33158777721431e-05,0,NA,0.586092241967884
"266",-1.15385792053869,2017,"South America","BOL","Bolivia",12094,-1.15379946578434,"low",1.0682308757996,2,NA,91.8,47.5327425459245,44.6,43.83227607,67.701,NA,9566.12532714447,32.3860928744601,4.9,3.34958,1146,1109000,997000,9.6,69.08,11344587,1083300,0.358333333333333,-0.205277777777778,0,3,9,0,0.249309648407831,0.000213972538606159,0,NA,-0.47971088321536
"267",-0.866709862961304,2018,"South America","BOL","Bolivia",15792,-0.867449399998325,"low",1.07515667715381,3,NA,92.8,47.3121388350411,42.6,44.2861422,67.748,NA,9822.95640539132,32.0466782488527,3.3,4.38026,1146,1142000,1060000,8.6,69.425,11508368,1083300,0.266666666666667,-0.2475,0.205555555555556,4,5,3,0.319742708735994,0.000293686150042857,0,NA,-1.15379946578434
"268",1.2098958147579,2019,"South America","BOL","Bolivia",123178,1.20750721591872,"high",1.08680075092028,0,NA,95.08,47.1095356780209,41.6,47.47481911,67.841,NA,9895.42007535483,31.7083406408142,1.9,6.39917,1146,1239000,1160000,5.6,69.773,11671386,1083300,-0.5,0,0.369166666666667,0,5,7,0.616066008143953,-0.000362366032075241,0,NA,-0.867449399998325
"269",-1.81198954222019,2020,"South America","BOL","Bolivia",5871,-1.81476250133732,"low",1.15759949400384,1,NA,97.2218170166016,46.9249146127573,43.6,59.94010155,64.467,NA,8910.58780838611,31.4020327472097,3.1,7.88672,1146,323299.987792969,432000,6.6,70.123,11816299,1083300,0.466666666666667,-0.424166666666667,0,5,7,0,0.348615675502352,-0.000478270227581056,0,NA,1.20750721591872
"270",-1.1133110086018,2021,"South America","BOL","Bolivia",11782,-1.11667090910567,"low",1.29521541575309,2,NA,98.5562286376953,46.7283054555525,40.9,65.9773785,NA,NA,9342.97184427306,31.1219852986952,2,9.44574,1146,NA,NA,4.5,70.475,11937360,1083300,0.916666666666667,-0.576944444444444,0,8,4,0,0.34110596709781,-0.000393635320910512,0,NA,-1.81476250133732
"271",1.45697367736829,2022,"South America","BOL","Bolivia",157573,1.45400275965379,"high",1.53395614377624,0,NA,NA,NA,NA,NA,NA,NA,9565.3157259827,30.8275449091999,NA,10.9975,NA,NA,NA,NA,70.83,12077154,1083300,1.30833333333333,-0.938333333333333,0,12,0,0,0.264361410670809,-0.000520204054838461,0,NA,-1.11667090910567
"272",0.351012201003475,2023,"South America","BOL","Bolivia",53769,0.350104783368959,"expected",1.97712502315182,1,NA,NA,NA,NA,NA,NA,NA,9668.95710190816,30.4869907917548,NA,NA,NA,NA,NA,NA,71.186,12244159,NA,-0.116666666666667,-0.0566666666666667,0.864444444444444,1,4,7,1.87451921833886,-0.000909941820686477,0,NA,1.45400275965379
"273",1.57120882973973,1990,"South America","BRA","Brazil",97209,1.56745910074462,"high",2.09414772847138,0,NA,87.475116,70.4580205643839,60.5,0,65.985,NA,12502.2479633803,35.2394638116541,24,NA,1782,NA,NA,NA,73.922,149143223,8358140,-0.116666666666667,0,0,0,12,0,-0.408503399954903,0.000199272722885426,0,NA,NA
"274",-2.06639772856145,1991,"South America","BRA","Brazil",3501,-2.06866923349661,"low",1.68430033909585,1,NA,90.6065444946289,70.0056543680771,NA,0.003288171,66.31,NA,12414.6451774964,34.7938483730787,NA,NA,1782,NA,NA,NA,74.69,151724256,8358140,-0.575,0,0.513333333333333,0,5,7,-0.338802840974594,-0.000275573529587645,0,NA,1.56745910074462
"275",-1.71593551160475,1992,"South America","BRA","Brazil",6915,-1.71587635936432,"low",1.4243487414573,2,NA,88.803833,69.5532881717703,53.2,0.012946262,66.708,NA,12144.0084196426,34.3081434491389,23.3,NA,1761,NA,NA,NA,75.444,154275079,8358140,-0.825,0,0.658611111111111,0,6,6,-0.585569249259102,5.81999082997853e-05,0,NA,-2.06866923349661
"276",0.0018346922848095,1993,"South America","BRA","Brazil",54453,0.00153105604479567,"expected",1.26491580257347,3,NA,89.999927,69.1009219754634,60.1,0.025498253,67.109,NA,12537.7855764253,33.7897202978714,22.1,NA,1782,NA,NA,NA,76.181,156794577,8358140,-0.65,0,0.162222222222222,0,9,3,-0.371512598461575,0.000444905404260175,0,NA,-1.71587635936432
"277",0.48305082130461,1994,"South America","BRA","Brazil",124775,0.482334871707676,"expected",1.23365011842563,4,NA,91.8837280273438,68.6485557791566,NA,0.037672709,67.568,NA,13062.2356072613,33.250226151654,NA,NA,1782,NA,NA,NA,76.903,159265006,8358140,-0.825,0,0.282777777777778,0,8,4,-0.260207202699448,0.000171278466263579,0,NA,0.00153105604479567
"278",0.497236326127957,1995,"South America","BRA","Brazil",175749,0.496521389637977,"expected",1.12351408492859,5,NA,91.728598,68.1961895828498,59.6,0.105138168,67.919,NA,13402.9104686685,32.6958761709969,14.7,NA,1782,1991000,2600000,NA,77.61,161735073,8358140,-0.0166666666666667,-0.359722222222222,0.184722222222222,5,4,3,-0.303703016704983,0.00020755424694572,0,NA,0.482334871707676
"279",0.580976839278073,1996,"South America","BRA","Brazil",254074,0.581538582752446,"high",1.11540466802156,0,NA,92.867095,67.7438233865429,59.9,0.450789179,68.409,NA,13490.9008657806,32.1285771499684,16,NA,1782,2666000,3797000,NA,78.302,164202549,8358140,0.675,-0.1875,0,3,9,0,-0.518055147594875,0.00040166012929856,0,NA,0.496521389637977
"280",1.08946202518421,1997,"South America","BRA","Brazil",535283,1.09094378007807,"high",1.07110995760434,0,NA,93.354139,67.2914571902361,59.8,0.786079155,68.813,NA,13741.2033539879,31.5509646830418,16,NA,1761,2850000,4014000,NA,79.048,166661659,8358140,-0.733333333333333,-0.0419444444444444,1.22777777777778,1,3,8,0.466512812508476,-0.000450178933614451,0,NA,0.581538582752446
"281",-0.0577844690109695,1998,"South America","BRA","Brazil",204131,-0.0556917438362102,"expected",1.07363726797426,1,NA,94.193812,66.8390909939293,59.6,1.477874959,69.189,NA,13586.6914336684,30.9750765119419,14.3,0.000584659,1782,4818000,4171000,NA,79.781,169159655,8358140,-0.025,-0.634166666666667,0.549722222222222,6,2,4,-0.155803706910874,0.00030888651833973,0,NA,1.09094378007807
"282",-0.0708499281217652,1999,"South America","BRA","Brazil",231412,-0.0668044202878367,"expected",1.04379067606159,2,NA,94.76296,66.3867247976224,59,2.038732184,69.524,NA,13457.7746659903,30.4027486761331,15,0.004034901,1782,5107000,2863000,NA,80.496,171641543,8358140,0.85,-1.22472222222222,0,12,0,0,-0.466648128297592,0.000192336668907147,0,NA,-0.0556917438362102
"283",0.403179339869548,2000,"South America","BRA","Brazil",412388,0.406971299278701,"expected",1.04696214344496,3,NA,94.4314117431641,65.9343586013156,NA,2.870685159,69.737,76.0321004143178,13857.5931444346,29.834014512896,NA,0.0574652,1782,5313000,3228000,NA,81.192,174018282,8358140,0.85,-0.836111111111111,0,12,0,0,-0.436616288291084,0.000118940989745574,0,NA,-0.0668044202878367
"284",0.961946121367419,2001,"South America","BRA","Brazil",778037,0.964321793892312,"high",1.03637175510902,0,NA,96.016528,65.4616708980706,58.4,4.528494869,70.195,76.5975256507164,13865.8590523631,29.274312442518,13,0.187747,1782,4773000,2674000,NA,81.553,176301203,8358140,0.258333333333333,-0.0997222222222222,0,2,10,0,-0.00337587462531275,-1.41957147409104e-05,0,NA,0.406971299278701
"285",0.0780780063656978,2002,"South America","BRA","Brazil",341189,0.0796864906254534,"expected",1.01312262117754,1,NA,96.652996,64.9889831948257,58.1,9.149425086,70.41,76.9846391084615,14109.9318350184,28.720169232053,11.7,0.409516,1761,3785000,2338000,NA,81.88,178503484,8358140,-0.325,0,0.580555555555555,0,5,7,0.167291455798679,-0.000130609688090367,0,NA,0.964321793892312
"286",-1.08468616174318,2003,"South America","BRA","Brazil",112851,-1.08356537556663,"low",1.03345169596886,2,NA,96.980098,64.5162954915806,57.6,13.2075861,70.72,77.2659685376963,14102.6954624345,28.1693617602759,12.6,0.534956,1782,4133000,3229000,NA,82.203,180622688,8358140,-0.0916666666666666,0,0.128888888888889,0,10,2,-0.182999637391831,5.52782426691718e-05,0,NA,0.0796864906254534
"287",-0.566720518509471,2004,"South America","BRA","Brazil",203356,-0.567228638664268,"low",1.03248119432353,3,NA,96.765107,64.0436077883357,56.5,19.07367227,71.131,77.5417105801939,14746.0296795594,27.6372709346875,11.1,1.72846,1782,4794000,2968000,NA,82.521,182675143,8358140,-0.258333333333333,0,0.28,0,7,5,0.132451348834568,-0.000208466518799671,0,NA,-1.08356537556663
"288",-0.127709862452635,2005,"South America","BRA","Brazil",345922,-0.130341800116981,"expected",1.03001961771456,4,NA,97.093513,63.5709200850907,56.3,21.02274725,71.753,77.8119682556767,15049.1448632499,27.1345482027451,10,1.75095,1782,5358000,3364000,NA,82.834,184688101,8358140,-0.183333333333333,-0.1175,0.101666666666667,2,8,2,-0.0864672925737153,0.000104916164289332,0,NA,-0.567228638664268
"289",0.242371500228793,2006,"South America","BRA","Brazil",558413,0.237793204939218,"expected",1.03806687024946,5,NA,97.594314,63.0982323818457,55.6,28.17838018,72.037,78.0771293045467,15477.7387914319,26.6507789120262,8.3,2.55394,1782,5017000,3886000,NA,83.143,186653106,8358140,0.025,-0.181666666666667,0.265555555555556,3,5,4,0.119258059395683,-0.000185888271597732,0,NA,-0.130341800116981
"290",0.384520562026111,2007,"South America","BRA","Brazil",724427,0.379701557003099,"expected",1.02192576616223,6,NA,98.125382,62.6255446786007,54.9,30.88,72.365,78.3372659226286,16248.6586360958,26.178358751711,7.9,4.03572,1761,5026000,4662000,NA,83.448,188552320,8358140,0.266666666666667,-0.573055555555556,0.0547222222222222,6,5,1,-0.205414321687485,0.000177848316444498,0,NA,0.237793204939218
"291",-0.0645329689304881,2008,"South America","BRA","Brazil",520660,-0.0691851458469892,"expected",1.02790372048537,7,NA,98.526625,62.1528569753558,54,33.83,72.715,78.5924528100554,16908.6340056308,25.7060475895974,6.5,5.26189,1761,5050000,5238000,NA,83.749,190367302,8358140,1.125,-0.682777777777778,0,8,4,0,-0.0837529765235061,0.000519584232501479,0,NA,0.379701557003099
"292",0.464837815330005,2009,"South America","BRA","Brazil",994158,0.460073409024263,"expected",1.02356268239632,8,NA,98.856938,61.6801692721108,53.7,39.22,72.948,78.8422056955295,16727.1640639524,25.2305634522224,6.1,6.10683,1761,4802000,4920000,NA,84.044,192079951,8358140,0.166666666666667,-0.187777777777778,0.434166666666667,3,4,5,0.397950940661961,-0.000191084789629612,0,NA,-0.0691851458469892
"293",0.0709298180050127,2010,"South America","BRA","Brazil",753487,0.0660072969605002,"expected",1.01893777669748,9,NA,98.6,61.2074815688658,NA,40.65,73.182,79.0871837552091,17818.2462278421,24.7547629557818,NA,7.27968,1761,5161000,6457000,NA,84.335,193701929,8358140,0.908333333333333,-0.790277777777778,0.296666666666667,7,2,3,-0.0417143768734398,0.000280946617971899,0,NA,0.460073409024263
"294",-0.278175814041625,2011,"South America","BRA","Brazil",597450,-0.28169576657795,"expected",1.03060665813726,10,NA,99.328691,61.023328156743,52.9,45.69,73.343,79.32989308241,18355.1805955181,24.2822404155884,5.3,9.13182,1761,5433000,7807000,NA,84.631,195284734,8358140,1.4,-0.784166666666667,0,10,2,0,-0.0190293259090843,-0.000116501334640715,0,NA,0.0660072969605002
"295",0.50649899717108,2012,"South America","BRA","Brazil",1473645,0.506019391983948,"high",1.0265060827315,0,NA,99.519494,60.8391747446202,53.4,48.56,73.552,79.5678671260293,18540.1373130215,23.8132776565272,4.5,9.71151,1761,5677000,8497000,NA,84.923,196876111,8358140,0.133333333333333,-0.180833333333333,0,3,9,0,0.286665572060478,-0.000130977308274143,0,NA,-0.28169576657795
"296",-0.522926531586346,2013,"South America","BRA","Brazil",591080,-0.518462731667975,"low",1.04218505611813,1,NA,99.575151,60.6550213324974,52.7,51.04,73.918,80.3830808932991,18932.1233623612,23.3430589570435,3.7,10.7622,1761,5813000,8866000,NA,85.209,198478299,8358140,0.45,0,0,0,12,0,-0.00845196512010205,0.000123446155986231,0,NA,0.506019391983948
"297",0.265012834407199,2014,"South America","BRA","Brazil",1443769,0.271475917101336,"expected",1.05272558174686,2,NA,99.650247,60.4708679203746,52,54.55100188,74.306,81.1948027794409,18865.0061826586,22.8980912851809,3.3,11.9791,1761,6430000,9617000,NA,85.492,200085127,8358140,-0.133333333333333,0,0.108055555555556,0,10,2,0.247126870685154,-7.32140822543035e-05,0,NA,-0.518462731667975
"298",0.642259779739323,2015,"South America","BRA","Brazil",2315122,0.650385118970939,"high",1.03250715938246,0,NA,99.710902,60.2867145082518,51.9,58.32795173,74.332,82.0024616838265,18042.8093773062,22.4977463982396,3.9,12.6354,1761,6306000,9478000,NA,85.77,201675532,8358140,-0.791666666666667,0,1.42194444444444,0,1,11,0.919478866789078,-0.000556894055464201,0,NA,0.271475917101336
"299",-0.897286229426889,2016,"South America","BRA","Brazil",542474,-0.887923371922402,"low",1.06075220134842,1,NA,99.7,60.0710325503043,53.4,60.87254007,74.442,82.7432602104915,17310.7362793512,22.1115988160819,4.7,13.2177,1761,6547000,8872000,5.7,86.042,203218114,8358140,-0.191666666666667,-0.256944444444444,0.595,5,3,4,0.369470410876804,0.000101372928151654,0,NA,0.650385118970939
"300",-1.19258271866223,2017,"South America","BRA","Brazil",441093,-1.18249387386913,"low",1.05102879286533,2,NA,99.8,59.8328814784151,53.3,67.47128452,74.827,83.6051549791106,17401.3227717581,21.7477747291959,5.3,14.1218,1761,6589000,10610000,6.2,86.309,204703445,8358140,0.358333333333333,-0.205277777777778,0,3,9,0,0.224770042631363,-0.000215678525597064,0,NA,-0.887923371922402
"301",0.267277732956451,2018,"South America","BRA","Brazil",2090899,0.277084645268755,"expected",1.06128748564152,3,NA,99.7,59.7084279516735,53.9,70.43428254,75.109,84.4000388230692,17571.6710186094,21.4398249331658,5.3,15.1538,1761,6621000,10628000,6,86.569,206107261,8358140,0.266666666666667,-0.2475,0.205555555555556,4,5,3,0.384538782967461,4.92347430230879e-06,0,NA,-1.18249387386913
"302",0.00486415966290389,2019,"South America","BRA","Brazil",1786569,0.013220129701991,"expected",1.06734335910925,4,NA,99.8,59.5585261792696,53.5,73.91243991,75.338,85.1909258971105,17650.4413769944,21.1451272278961,5.4,15.8622,1761,6353000,NA,6.1,86.824,207455459,8358140,-0.5,0,0.369166666666667,0,5,7,0.277279509438408,-0.000150933863025986,0,NA,0.277084645268755
"303",-0.990663526892595,2020,"South America","BRA","Brazil",742266,-0.984097365312053,"low",1.15138955481089,5,NA,99.7027130126953,59.4174780513368,48.9,81.34269353,74.009,85.9216178835864,16958.8963475485,20.8347709462045,2,17.4181,1761,NA,NA,NA,87.073,208660842,8358140,0.466666666666667,-0.424166666666667,0,5,7,0,0.0753292772505034,-0.000571881849060042,0,NA,0.013220129701991
"304",-0.0570200638556996,2021,"South America","BRA","Brazil",2169450,-0.054070063761232,"expected",1.29569857509724,6,NA,99.4621200561523,59.2705274977447,52.9,80.68989314,NA,86.644033115994,17672.9168034655,20.5406675785072,5.8,19.8363,1761,NA,NA,NA,87.317,209550294,8358140,0.916666666666667,-0.576944444444444,0,8,4,0,-0.0644078519609224,6.20877628939023e-05,0,NA,-0.984097365312053
"305",0.0825960865088434,2022,"South America","BRA","Brazil",2929392,0.0809001812404782,"expected",1.52999724962574,7,NA,NA,NA,52,80.52775094,NA,87.2587154718951,18122.5746319169,20.2713094652338,3.5,21.527,NA,NA,NA,4.1,87.555,210306415,8358140,1.30833333333333,-0.938333333333333,0,12,0,0,-0.177234199311997,-0.000343221105221245,0,NA,-0.054070063761232
"306",1.14242902885753,2023,"South America","BRA","Brazil",10047185,1.13829081200091,"high",1.93245556937653,0,NA,NA,NA,NA,NA,NA,NA,18554.1053421197,20.0031153422968,NA,22.9115,NA,NA,NA,NA,87.788,211140729,NA,-0.116666666666667,-0.0566666666666667,0.864444444444444,1,4,7,1.04726582103305,-0.00105935952289858,0,NA,0.0809001812404782
"307",2.69187840348808,1990,"Caribbean","BRB","Barbados",236,2.69550517294326,"high",1.97563326356369,0,NA,99.9842529296875,14.6511627906977,NA,0,72.752,NA,14957.571519032,24.1642458704823,NA,NA,1422,NA,NA,NA,37.37,258582,430,-0.116666666666667,0,0,0,12,0,-0.262639840443928,-0.00017374044546159,0,NA,NA
"308",0.037921362022358,1991,"Caribbean","BRB","Barbados",21,0.0422167257175002,"expected",1.61425127447301,1,NA,99.9934387207031,14.6511627906977,NA,0,72.843,NA,14344.6496299212,23.8003176536804,NA,NA,1422,NA,NA,NA,37.006,259373,430,-0.575,0,0.513333333333333,0,5,7,-0.436445077260334,-0.000185527821789341,0,NA,2.69550517294326
"309",-1.69570746856332,1992,"Caribbean","BRB","Barbados",4,-1.69615629785334,"low",1.53553315762498,2,NA,99.9986877441406,14.6511627906977,NA,0,72.915,NA,13485.9666416444,23.4919536916943,NA,NA,1422,NA,NA,NA,36.643,260267,430,-0.825,0,0.658611111111111,0,6,6,-0.256178855895996,-5.80736401995336e-05,0,NA,0.0422167257175002
"310",-2.99062432041501,1993,"Caribbean","BRB","Barbados",1,-2.99331327317918,"low",1.77957264089654,3,NA,100,14.6511627906977,NA,0,73.19,NA,13552.139987533,23.2436957725325,NA,NA,1422,NA,NA,NA,36.283,261027,430,-0.65,0,0.162222222222222,0,9,3,-0.199025472005207,-0.000328987029206473,0,NA,-1.69615629785334
"311",-3.9711630862289,1994,"Caribbean","BRB","Barbados",0,-3.97028574619336,"low",2.13129362889671,4,NA,100,14.6511627906977,NA,0,73.211,NA,13786.7693168656,23.0284110556854,NA,NA,1422,NA,NA,NA,35.924,261620,430,-0.825,0,0.282777777777778,0,8,4,-0.453823407491047,-0.000495321391402589,0,NA,-2.99331327317918
"312",2.60873027725882,1995,"Caribbean","BRB","Barbados",974,2.60922208523202,"high",1.00722254314412,0,NA,100,14.6511627906977,NA,0.007752238,73.298,NA,14032.7457236391,22.8435762389751,NA,NA,1422,927000,NA,NA,35.566,262039,430,-0.0166666666666667,-0.359722222222222,0.184722222222222,5,4,3,0.0494267145792655,1.99103790995041e-05,0,NA,-3.97028574619336
"313",0.249160547052745,1996,"Caribbean","BRB","Barbados",130,0.25112262125566,"expected",0.991694283890273,1,NA,100,14.6511627906977,NA,0.389464214,73.546,NA,14563.5489460801,22.6736962672212,NA,NA,1422,957000,NA,NA,35.21,262284,430,0.675,-0.1875,0,3,9,0,-0.162780125935871,0.000117326390560871,0,NA,2.60922208523202
"314",0.342619314733132,1997,"Caribbean","BRB","Barbados",196,0.346523584568319,"expected",1.03147654280946,2,NA,100,14.6511627906977,NA,0.783428912,73.547,NA,15228.8995467884,22.4806201550388,NA,NA,1422,990000,NA,NA,34.856,262392,430,-0.733333333333333,-0.0419444444444444,1.22777777777778,1,3,8,-0.0366102854410784,-0.000290874185642072,0,NA,0.25112262125566
"315",1.55946797736285,1998,"Caribbean","BRB","Barbados",852,1.56587757271719,"high",0.997548270696472,0,NA,100,14.6511627906977,NA,1.970249237,73.728,NA,15771.6583105461,22.2599628662407,NA,NA,1422,1019000,NA,NA,34.503,262436,430,-0.025,-0.634166666666667,0.549722222222222,6,2,4,0.407905260721844,5.63550420338288e-05,0,NA,0.346523584568319
"316",1.17119321535397,1999,"Caribbean","BRB","Barbados",688,1.17905767923249,"high",0.969539891888735,0,NA,100,14.6511627906977,NA,2.376247035,74.039,NA,15792.8105101045,22.0693531993663,NA,NA,1422,947000,NA,NA,34.152,262517,430,0.85,-1.22472222222222,0,12,0,0,-0.0857679049173967,-0.000141183144781583,0,NA,1.56587757271719
"317",1.1607040799457,2000,"Caribbean","BRB","Barbados",744,1.16720534971008,"high",0.943885888344723,0,NA,100,14.6511627906977,NA,3.973678355,74.089,NA,16464.7937307222,21.8822853731434,NA,NA,1422,1078000,NA,NA,33.827,262063,430,0.85,-0.836111111111111,0,12,0,0,-0.320359706878662,-0.000157885401373885,0,NA,1.17905767923249
"318",1.47175965021939,2001,"Caribbean","BRB","Barbados",1029,1.47713851418791,"high",0.943684581079789,0,NA,99.9990615844727,14.6511627906977,NA,11.93645034,74.247,NA,16031.7106187459,21.6588507271744,NA,NA,1422,1035000,NA,NA,33.629,262425,430,0.258333333333333,-0.0997222222222222,0,2,10,0,-0.224199771881104,-0.00030479347575844,0,NA,1.16720534971008
"319",1.19428451522209,2002,"Caribbean","BRB","Barbados",740,1.19844415721346,"high",0.948026399522987,0,NA,100,14.6511627906977,NA,27.83632242,74.366,NA,16092.5741820014,21.4580323131486,NA,NA,1422,1021000,NA,NA,33.431,264148,430,-0.325,0,0.580555555555555,0,5,7,-0.0566390355428048,-0.00038559035116729,0,NA,1.47713851418791
"320",1.01598302873009,2003,"Caribbean","BRB","Barbados",557,1.01925377510484,"high",0.952837379328926,0,NA,99.9664993286133,14.6511627906977,NA,39.68962712,74.472,NA,16378.4923041264,21.285873965884,NA,10.279,1422,1090000,NA,NA,33.234,265776,430,-0.0916666666666666,0,0.128888888888889,0,10,2,-0.0073200861612932,-0.000288138430429778,0,NA,1.19844415721346
"321",0.682411272082279,2004,"Caribbean","BRB","Barbados",349,0.682971365811241,"high",0.973916909158012,0,NA,99.9238967895508,14.6511627906977,NA,49.8,74.727,NA,16547.4598244874,21.0837787005829,NA,11.085,1422,1273000,NA,NA,33.037,267298,430,-0.258333333333333,0,0.28,0,7,5,0.0157408714294434,0.000548843447177205,0,NA,1.01925377510484
"322",0.723801150373621,2005,"Caribbean","BRB","Barbados",320,0.721252691110902,"high",1.00512977673365,0,NA,99.8696060180664,14.6511627906977,NA,52.5,74.89,NA,17139.9402390073,20.8271948997503,NA,11.8873,1422,1111000,NA,NA,32.841,268706,430,-0.183333333333333,-0.1175,0.101666666666667,2,8,2,0.416147391001385,0.0011490382142559,0,NA,0.682971365811241
"323",-4.02222460087358,2006,"Caribbean","BRB","Barbados",1,-4.0180385344818,"low",1.34464982664391,1,NA,100,14.6511627906977,NA,55.3,75.068,NA,18116.6949509201,20.5490976257786,NA,14.3703,1422,1102000,NA,NA,32.646,270002,430,0.025,-0.181666666666667,0.265555555555556,3,5,4,0.129725138346355,0.000229083256272133,0,NA,0.721252691110902
"324",-4.32669257194094,2007,"Caribbean","BRB","Barbados",0,-4.32568757247056,"low",1.46334201477482,2,NA,100,14.6511627906977,NA,58.2,75.342,NA,18423.9502791362,20.3205817774569,NA,17.3738,1422,1191000,NA,NA,32.451,271288,430,0.266666666666667,-0.573055555555556,0.0547222222222222,6,5,1,0.0974609057108573,-9.70965944967856e-05,0,NA,-4.0180385344818
"325",-3.94168782935606,2008,"Caribbean","BRB","Barbados",1,-3.94760943920256,"low",1.25142512707111,3,NA,100,14.6511627906977,NA,61.4,75.447,NA,18459.664369506,20.2193037957273,NA,18.0467,1422,1165000,NA,NA,32.256,272714,430,1.125,-0.682777777777778,0,8,4,0,-0.19425328572591,-2.07595464113792e-05,0,NA,-4.32568757247056
